species,fastq_pass,total,superkingdom,kingdom,phylum,class,order,family,genus,tax
Unknown,4253729,4253729,Unclassified,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unclassified;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown
Frateuria aurantia,154,154,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Frateuria,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Rhodanobacteraceae;Frateuria;Frateuria aurantia
Psilocybe cubensis,154,154,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Eukaryota;Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Psilocybe;Psilocybe cubensis
Paracoccus methylovorus,153,153,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus methylovorus
Pseudomonas cavernae,153,153,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas cavernae
Pseudomonas parafulva,153,153,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas parafulva
Salvia hispanica,153,153,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,Eukaryota;Viridiplantae;Streptophyta;Magnoliopsida;Lamiales;Lamiaceae;Salvia;Salvia hispanica
Streptomyces sp. LBUM 1482,152,152,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. LBUM 1482
Bacillus sp. S3,152,152,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus;Bacillus sp. S3
Paenibacillus agaridevorans,152,152,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus agaridevorans
Elizabethkingia anophelis,152,152,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Elizabethkingia,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Elizabethkingia;Elizabethkingia anophelis
Diaphorobacter sp. JS3050,152,152,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Diaphorobacter,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Diaphorobacter;Diaphorobacter sp. JS3050
Streptomyces sp. A1-5,151,151,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. A1-5
Subtercola sp. PAMC28395,151,151,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Subtercola,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Subtercola;Subtercola sp. PAMC28395
Corynebacterium sanguinis,151,151,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium sanguinis
Corynebacterium yudongzhengii,151,151,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Corynebacteriaceae;Corynebacterium;Corynebacterium yudongzhengii
Brevibacillus sp. WF146,151,151,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Brevibacillus;Brevibacillus sp. WF146
Synechococcus sp. CBW1004,151,151,Bacteria,Bacteria_none,Cyanobacteriota,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,Bacteria;Bacteria_none;Cyanobacteriota;Cyanophyceae;Synechococcales;Synechococcaceae;Synechococcus;Synechococcus sp. CBW1004
Aureliella helgolandensis,151,151,Bacteria,Bacteria_none,Planctomycetota,Planctomycetia,Pirellulales,Pirellulaceae,Aureliella,Bacteria;Bacteria_none;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Aureliella;Aureliella helgolandensis
Paracoccus fistulariae,151,151,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus fistulariae
Paraburkholderia xenovorans,151,151,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia xenovorans
Pseudomonas sp. LS44,151,151,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. LS44
Actinomyces marmotae,150,150,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces marmotae
Pseudarthrobacter sp. BIM B-2242,150,150,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Pseudarthrobacter,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter sp. BIM B-2242
Mycobacterium cookii,150,150,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium cookii
Mycobacterium crocinum,150,150,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium crocinum
Mycolicibacterium rhodesiae,150,150,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycolicibacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium rhodesiae
Metabacillus sp. B2-18,150,150,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Metabacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;Metabacillus sp. B2-18
Pseudochrobactrum algeriensis,150,150,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Brucellaceae,Pseudochrobactrum,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Brucellaceae;Pseudochrobactrum;Pseudochrobactrum algeriensis
Caballeronia grimmiae,150,150,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Caballeronia;Caballeronia grimmiae
Pandoraea apista,150,150,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea apista
Pandoraea norimbergensis,150,150,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea norimbergensis
Halomonas sp. LR3S48,150,150,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;Halomonas sp. LR3S48
Stenotrophomonas pavanii,150,150,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Stenotrophomonas;Stenotrophomonas pavanii
Aminomonas paucivorans,150,150,Bacteria,Bacteria_none,Synergistota,Synergistia,Synergistales,Synergistaceae,Aminomonas,Bacteria;Bacteria_none;Synergistota;Synergistia;Synergistales;Synergistaceae;Aminomonas;Aminomonas paucivorans
Candidatus Nitrosocosmicus franklandus,149,149,Archaea,Archaea_none,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,Nitrososphaeraceae,Candidatus Nitrosocosmicus,Archaea;Archaea_none;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Candidatus Nitrosocosmicus;Candidatus Nitrosocosmicus franklandus
Streptomyces sp. 2114.2,149,149,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. 2114.2
Gephyromycinifex aptenodytis,149,149,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Dermatophilaceae,Gephyromycinifex,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Dermatophilaceae;Gephyromycinifex;Gephyromycinifex aptenodytis
Paenibacillus lentus,149,149,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus lentus
Phototrophicus methaneseepsis,149,149,Bacteria,Bacteria_none,Chloroflexota,Candidatus Thermofonsia,Phototrophicales,Phototrophicaceae,Phototrophicus,Bacteria;Bacteria_none;Chloroflexota;Candidatus Thermofonsia;Phototrophicales;Phototrophicaceae;Phototrophicus;Phototrophicus methaneseepsis
Burkholderia sp. B21-005,149,149,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia sp. B21-005
Massilia sp. erpn,149,149,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp. erpn
Stutzerimonas degradans,149,149,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Stutzerimonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Stutzerimonas;Stutzerimonas degradans
Halarchaeum sp. CBA1220,148,148,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Halarchaeum,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Halobacteriales;Halobacteriaceae;Halarchaeum;Halarchaeum sp. CBA1220
Microbacterium fandaimingii,148,148,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium fandaimingii
Mycobacterium marinum,148,148,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium marinum
Rhodococcus sp. M8,148,148,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Nocardiaceae;Rhodococcus;Rhodococcus sp. M8
Lederbergia lenta,148,148,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Lederbergia,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Lederbergia;Lederbergia lenta
Rhizobium sp. C104,148,148,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium sp. C104
Paracoccus sp. Arc7-R13,148,148,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus sp. Arc7-R13
Jannaschia sp. M317,148,148,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Jannaschia,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Jannaschia;Jannaschia sp. M317
Erythrobacter sp. HKB08,148,148,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter sp. HKB08
Sphingomonas nostoxanthinifaciens,148,148,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas nostoxanthinifaciens
Sphingomonas sp. NIBR 02145,148,148,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. NIBR 02145
Streptomyces sp. BJ20,147,147,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Kitasatosporales;Streptomycetaceae;Streptomyces;Streptomyces sp. BJ20
Rathayibacter sp. VKM Ac-2805,147,147,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Rathayibacter,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rathayibacter;Rathayibacter sp. VKM Ac-2805
Mycobacterium xenopi,147,147,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium xenopi
Bradyrhizobium sp. CCBAU 53351,147,147,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Nitrobacteraceae;Bradyrhizobium;Bradyrhizobium sp. CCBAU 53351
Rhizobium sp. SSM4.3,147,147,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium sp. SSM4.3
Paracoccus saliphilus,147,147,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Paracoccus,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus saliphilus
Polaromonas naphthalenivorans,147,147,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Polaromonas;Polaromonas naphthalenivorans
Jeongeupia sp. HS-3,147,147,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Neisseriales,Chromobacteriaceae,Jeongeupia,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Neisseriales;Chromobacteriaceae;Jeongeupia;Jeongeupia sp. HS-3
Bradymonas sediminis,147,147,Bacteria,Bacteria_none,Pseudomonadota,Deltaproteobacteria,Bradymonadales,Bradymonadaceae,Bradymonas,Bacteria;Bacteria_none;Pseudomonadota;Deltaproteobacteria;Bradymonadales;Bradymonadaceae;Bradymonas;Bradymonas sediminis
Chromohalobacter salexigens,147,147,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Chromohalobacter,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Chromohalobacter;Chromohalobacter salexigens
Halosegnis sp. ZY10,146,146,Archaea,Archaea_none,Euryarchaeota,Halobacteria,Halobacteriales,Haloarculaceae,Halosegnis,Archaea;Archaea_none;Euryarchaeota;Halobacteria;Halobacteriales;Haloarculaceae;Halosegnis;Halosegnis sp. ZY10
Rathayibacter iranicus,146,146,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Rathayibacter,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Rathayibacter;Rathayibacter iranicus
Geobacillus genomosp. 3,146,146,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Geobacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Geobacillus;Geobacillus genomosp. 3
Sutcliffiella horikoshii,146,146,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Sutcliffiella,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Sutcliffiella;Sutcliffiella horikoshii
Flavobacterium sediminis,146,146,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium sediminis
Rhizobium ruizarguesonis,146,146,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium ruizarguesonis
Croceicoccus sp. Ery15,146,146,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Croceicoccus,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Croceicoccus;Croceicoccus sp. Ery15
Erythrobacter litoralis,146,146,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter litoralis
Novosphingobium sp. ES2-1,146,146,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium sp. ES2-1
Massilia sp. MB5,146,146,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp. MB5
Halopseudomonas sabulinigri,146,146,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Halopseudomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Halopseudomonas;Halopseudomonas sabulinigri
Mycobacterium sp. WY10,145,145,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium sp. WY10
Pseudoclostridium thermosuccinogenes,145,145,Bacteria,Bacteria_none,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Pseudoclostridium,Bacteria;Bacteria_none;Bacillota;Clostridia;Eubacteriales;Oscillospiraceae;Pseudoclostridium;Pseudoclostridium thermosuccinogenes
Cyanobium sp. NIES-981,145,145,Bacteria,Bacteria_none,Cyanobacteriota,Cyanophyceae,Synechococcales,Prochlorococcaceae,Cyanobium,Bacteria;Bacteria_none;Cyanobacteriota;Cyanophyceae;Synechococcales;Prochlorococcaceae;Cyanobium;Cyanobium sp. NIES-981
Rhizobium bangladeshense,145,145,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Rhizobium,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium bangladeshense
Rhizorhabdus phycosphaerae,145,145,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Rhizorhabdus;Rhizorhabdus phycosphaerae
Sphingobium sp. CAP-1,145,145,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingobium;Sphingobium sp. CAP-1
Pandoraea vervacti,145,145,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Pandoraea,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Pandoraea;Pandoraea vervacti
Sulfurimicrobium lacus,145,145,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Nitrosomonadales,Sulfuricellaceae,Sulfurimicrobium,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Sulfuricellaceae;Sulfurimicrobium;Sulfurimicrobium lacus
Azotobacter vinelandii,145,145,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Azotobacter,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Azotobacter;Azotobacter vinelandii
Prunus mume,145,145,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,Eukaryota;Viridiplantae;Streptophyta;Magnoliopsida;Rosales;Rosaceae;Prunus;Prunus mume
Actinomyces weissii,144,144,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Actinomycetales;Actinomycetaceae;Actinomyces;Actinomyces weissii
Chryseobacterium sp. CX-624,144,144,Bacteria,Bacteria_none,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Bacteria;Bacteria_none;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Chryseobacterium sp. CX-624
Roseivivax sp. THAF30,144,144,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Roseivivax,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseivivax;Roseivivax sp. THAF30
Qipengyuania sp. SS22,144,144,Bacteria,Bacteria_none,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Qipengyuania,Bacteria;Bacteria_none;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Qipengyuania;Qipengyuania sp. SS22
Paraburkholderia phenoliruptrix,144,144,Bacteria,Bacteria_none,Pseudomonadota,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia,Bacteria;Bacteria_none;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia phenoliruptrix
Pelobacter propionicus,144,144,Bacteria,Bacteria_none,Pseudomonadota,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Pelobacter,Bacteria;Bacteria_none;Pseudomonadota;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Pelobacter;Pelobacter propionicus
Xanthomonas phaseoli,144,144,Bacteria,Bacteria_none,Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Bacteria;Bacteria_none;Pseudomonadota;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Xanthomonas;Xanthomonas phaseoli
Methanobrevibacter ruminantium,143,143,Archaea,Archaea_none,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Archaea;Archaea_none;Euryarchaeota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter;Methanobrevibacter ruminantium
Microbacterium chengjingii,143,143,Bacteria,Bacteria_none,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Microbacterium,Bacteria;Bacteria_none;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Microbacterium;Microbacterium chengjingii
Virgibacillus sp. Bac332,143,143,Bacteria,Bacteria_none,Bacillota,Bacilli,Bacillales,Bacillaceae,Virgibacillus,Bacteria;Bacteria_none;Bacillota;Bacilli;Bacillales;Bacillaceae;Virgibacillus;Virgibacillus sp. Bac332
